claim_id,organization,claimed_reduction_tco2e,historical_avg_emissions_tco2e,current_emissions_tco2e,historical_avg_energy_mwh,current_energy_mwh,actual_reduction_tco2e,expected_reduction_tco2e,reduction_gap_tco2e,reduction_gap_ratio,energy_change_pct,emissions_change_pct,anomaly_score,model_flag,credibility_score,risk_level,recommendation
C0238,UrbanCement 226,530.94,7323.6,6824.08,7123.07,6330.09,499.52000000000044,499.52000000000044,31.419999999999618,0.06290038424307176,-11.13255941453157,-6.820689277565589,-0.058798577216266745,0,89.2,LOW,Approve claim
C0239,CedarChem 235,621.05,7459.25,6829.7,7404.85,6800.66,629.5500000000002,629.5500000000002,-8.500000000000227,-0.013501707547452176,-8.159382025542808,-8.43985655281163,-0.08955551002469253,0,94.58,LOW,Approve claim
C0240,HydroFoods 775,1900.97,13307.82,11197.65,4180.75,3948.43,2110.17,2110.17,-209.20000000000005,-0.09913893188741245,-5.556897684492763,-15.856616634741332,0.0445386462349755,1,80.54,LOW,Approve claim
C0241,UrbanPower 571,3108.56,15930.12,15764.45,2312.54,2634.8,165.67000000000007,165.67000000000007,2942.89,17.763566018207477,13.935326518055774,-1.0399796108855444,0.14235439925900661,1,40.25,HIGH,Escalate for physical audit
C0242,BlueTextiles 338,644.71,8584.21,7936.84,3138.6,2890.0,647.369999999999,647.369999999999,-2.659999999998945,-0.0041089330612941845,-7.92072898492298,-7.541404508097833,-0.09190825800689412,0,95.04,LOW,Approve claim
C0243,UrbanMaterials 861,2053.62,11778.58,9684.48,5897.21,5428.85,2094.1000000000004,2094.1000000000004,-40.48000000000047,-0.019330499966892685,-7.942060735849308,-17.778883361340768,0.015820349947196943,1,83.46,LOW,Approve claim
C0244,TerraLabs 72,755.34,12811.82,12008.36,6250.15,5711.47,803.4599999999991,803.4599999999991,-48.119999999999095,-0.05989097147351228,-8.618673150465392,-6.271240151182944,-0.06796159360924553,0,91.67,LOW,Approve claim
C0245,TerraCement 186,2178.64,9673.17,9288.15,3691.86,4536.37,385.02000000000044,385.02000000000044,1793.6199999999994,4.658511234069623,22.874919411116636,-3.9802877439370707,0.12059611599340403,1,46.88,MEDIUM,Request additional evidence
C0246,HydroFoods 119,633.55,5793.45,5200.98,7290.89,6875.58,592.4700000000003,592.4700000000003,41.0799999999997,0.06933684394258416,-5.696286735131617,-10.22654894575313,-0.07883981480369834,0,94.81,LOW,Approve claim
C0247,TerraAlloys 399,578.68,4614.38,4000.19,2990.68,2619.99,614.19,614.19,-35.510000000000105,-0.05781598518729402,-12.394839965360777,-13.31034721602678,-0.049895406803700026,0,87.39,LOW,Approve claim
C0248,EcoLabs 614,4053.17,14210.89,14174.98,3352.14,4087.96,35.909999999999854,35.909999999999854,4017.26,111.87022801809492,21.9507538402481,-0.2526935328995786,0.2562498505646952,1,13.41,HIGH,Escalate for physical audit
C0249,CedarPower 759,971.27,5713.86,4731.04,6394.61,5643.85,982.8199999999997,982.8199999999997,-11.549999999999727,-0.011751897588823825,-11.74051271121451,-17.200631444032467,-0.04264143977816304,0,87.29,LOW,Approve claim
C0250,GreenSystems 187,1768.34,12988.3,11073.62,6612.78,6185.98,1914.6799999999985,1914.6799999999985,-146.33999999999855,-0.07643052620989833,-6.454169047442354,-14.741575108771606,-0.003134772354463633,0,85.47,LOW,Approve claim
C0251,SunLabs 238,1347.39,10133.92,8859.65,4879.02,4501.33,1274.2700000000004,1274.2700000000004,73.11999999999966,0.05738187349825214,-7.741103744657522,-12.574304907422373,-0.07844795177786051,0,93.13,LOW,Approve claim
C0252,AquaLabs 797,1610.98,12890.97,11369.82,5828.85,5522.11,1521.1499999999996,1521.1499999999996,89.83000000000038,0.059054005154617485,-5.262444563633927,-11.800120548585548,-0.05192239302321594,0,91.86,LOW,Approve claim
C0253,TerraChem 959,2325.59,12717.67,10454.63,7148.23,6631.8,2263.040000000001,2263.040000000001,62.54999999999927,0.027639811922175232,-7.224585665650847,-17.794454485940083,0.036391159356534475,1,81.59,LOW,Approve claim
C0254,HydroChem 71,919.42,5306.93,4437.55,4368.06,4088.13,869.3800000000001,869.3800000000001,50.03999999999985,0.057558259843154415,-6.408565814936484,-16.38197601694728,-0.05264736923933239,0,91.53,LOW,Approve claim
C0255,AquaAlloys 383,1359.81,15763.75,14358.07,6959.41,6107.42,1405.6800000000003,1405.6800000000003,-45.870000000000346,-0.03263189343760204,-12.242273409349027,-8.91716755157135,-0.05632108313562412,0,88.07,LOW,Approve claim
C0256,TerraAlloys 294,1113.81,13989.23,12889.39,2234.48,1976.55,1099.8400000000001,1099.8400000000001,13.9699999999998,0.012701847529911577,-11.54317782591781,-7.8620481607735355,-0.08226255993864678,0,91.53,LOW,Approve claim
C0257,HydroAlloys 495,771.86,4851.48,4063.29,4015.52,3880.17,788.1899999999996,788.1899999999996,-16.329999999999586,-0.020718354685140942,-3.370671792602034,-16.246382543832723,-0.04245035168707795,0,92.79,LOW,Approve claim
C0258,NovaLabs 866,2285.84,13046.53,10924.39,3516.87,3096.5,2122.1400000000012,2122.1400000000012,163.6999999999989,0.07713911425394164,-11.952958166792357,-16.26593431232168,0.03170771500774394,1,78.03,LOW,Approve claim
C0259,GreenFoods 216,776.74,10469.25,9611.39,6385.98,6017.58,857.8600000000006,857.8600000000006,-81.12000000000057,-0.09456088395010798,-5.768887468208651,-8.19409222167834,-0.058858920603315434,0,92.32,LOW,Approve claim
C0260,EcoLabs 442,1379.47,11699.61,10306.08,6191.97,5652.43,1393.5300000000007,1393.5300000000007,-14.060000000000628,-0.010089484969761064,-8.713543507362996,-11.910909849823126,-0.07590563212819429,0,92.74,LOW,Approve claim
C0261,UrbanMetals 640,1039.16,6578.11,5555.03,6984.32,6481.82,1023.0799999999999,1023.0799999999999,16.080000000000155,0.01571724594780751,-7.194687527605452,-15.552795557454527,-0.07269647256414874,0,93.4,LOW,Approve claim
C0262,BlueCement 263,1304.34,14854.13,13470.01,7170.44,6809.79,1384.119999999999,1384.119999999999,-79.77999999999906,-0.05763951098341156,-5.029677397059356,-9.318081906559444,-0.04831317460962681,0,91.73,LOW,Approve claim
C0263,AquaCement 90,929.92,5617.31,4613.62,2492.17,2395.26,1003.6900000000005,1003.6900000000005,-73.77000000000055,-0.0734987893936392,-3.8885790279601338,-17.86780504941551,0.00550928382054644,1,86.93,LOW,Approve claim
C0264,SunSystems 734,2206.28,13338.12,11141.56,5570.02,4976.16,2196.5600000000013,2196.5600000000013,9.71999999999889,0.004425101065108071,-10.661721140918404,-16.468287883414742,-0.011462468567068007,0,84.77,LOW,Approve claim
C0265,SunLabs 712,1112.54,9479.23,8428.98,4003.35,3801.72,1050.25,1050.25,62.289999999999964,0.05930968811301145,-5.03653190327188,-11.079486412812066,-0.08241274742288424,0,95.43,LOW,Approve claim
C0266,UrbanFoods 422,707.5,7106.96,6446.53,6731.39,5975.28,660.4300000000003,660.4300000000003,47.06999999999971,0.07127174708709165,-11.232598317549192,-9.292721499868764,-0.08091467119253581,0,91.29,LOW,Approve claim
C0267,BlueSystems 78,3044.3,13227.29,13084.02,3792.16,4468.86,143.27000000000044,143.27000000000044,2901.0299999999997,20.248691140862007,17.844711188914832,-1.083139478979965,0.15417908385269008,1,36.79,HIGH,Escalate for physical audit
C0268,AquaPower 249,1287.83,10740.57,9351.35,5520.24,4941.58,1389.2199999999993,1389.2199999999993,-101.38999999999942,-0.07298340070472356,-10.48251525106109,-12.934322851307298,-0.054399719500050014,0,88.54,LOW,Approve claim
C0269,TerraTextiles 693,712.02,12162.05,11436.84,5854.23,5364.7,725.2099999999991,725.2099999999991,-13.189999999999145,-0.018187835222640787,-8.361987826176625,-5.962892768409686,-0.0830659491114385,0,93.73,LOW,Approve claim
C0270,NovaMetals 995,766.92,9403.36,8643.4,6185.98,5384.47,759.960000000001,759.960000000001,6.959999999999013,0.009158376744618965,-12.956879910223288,-8.081792039432532,-0.08531862846604021,0,90.97,LOW,Approve claim
C0271,TerraMetals 759,1274.32,9776.16,8499.75,4845.57,4160.62,1276.4099999999999,1276.4099999999999,-2.089999999999918,-0.0016374049077980534,-14.135591888232838,-13.056353413502197,-0.0657639896776917,0,88.19,LOW,Approve claim
C0272,AquaPower 641,1637.48,12902.68,11392.56,2495.18,2276.12,1510.1200000000008,1510.1200000000008,127.35999999999922,0.08433766847380438,-8.779326538053636,-11.70392507512363,-0.03934188641153402,0,87.87,LOW,Approve claim
C0273,HydroTextiles 493,996.23,9726.18,8670.16,7392.1,7009.88,1056.0200000000004,1056.0200000000004,-59.79000000000042,-0.05661824581294118,-5.1706551581863565,-10.857500065713625,-0.08049586644672502,0,95.17,LOW,Approve claim
C0274,BlueMetals 586,1917.29,9296.96,8956.01,6330.83,6504.26,340.9499999999989,340.9499999999989,1576.340000000001,4.623375848003022,2.7394512247620892,-3.667327814289033,0.09246630783986831,1,65.15,MEDIUM,Request additional evidence
C0275,GreenCement 940,560.62,6174.91,5604.28,5546.52,4953.11,570.6300000000001,570.6300000000001,-10.010000000000105,-0.017542014935173558,-10.698780494670764,-9.241106346612161,-0.08380538278205268,0,92.28,LOW,Approve claim
C0276,TerraMaterials 153,2428.09,14888.34,12680.52,4851.15,4210.96,2207.8199999999997,2207.8199999999997,220.27000000000044,0.09976809699170783,-13.196664705647793,-14.82918847804193,0.08052029513221903,1,71.61,MEDIUM,Request additional evidence
C0277,TerraSystems 224,701.5,7585.33,6946.85,3477.38,3130.01,638.4799999999996,638.4799999999996,63.02000000000044,0.09870316987422834,-9.989417317063586,-8.41730023500397,-0.06482711289953946,0,90.3,LOW,Approve claim
C0278,GreenLabs 110,2022.41,11740.52,9729.59,6829.84,6457.86,2010.9300000000003,2010.9300000000003,11.47999999999979,0.005708801397508112,-5.446394058214197,-17.128116981434545,-0.013699591557140955,0,88.46,LOW,Approve claim
C0279,SunAlloys 832,1497.99,7777.78,6392.32,4518.95,3849.22,1385.46,1385.46,112.52999999999997,0.0812221211141266,-14.820478205153744,-17.813052051123453,0.03819676338744138,1,75.91,LOW,Approve claim
C0280,SunMaterials 959,1008.32,7986.03,7004.54,5110.06,4646.78,981.4899999999998,981.4899999999998,26.83000000000027,0.02733598913148813,-9.066038361767577,-12.290086562122843,-0.09318016271131935,0,94.2,LOW,Approve claim
C0281,TerraChem 408,1137.09,13040.26,11827.67,3934.52,3756.42,1212.5900000000001,1212.5900000000001,-75.50000000000023,-0.062263419571113726,-4.526600448205471,-9.298817660897956,-0.05348619739657673,0,92.64,LOW,Approve claim
C0282,SunSystems 984,809.69,6888.84,6048.28,6276.38,6072.15,840.5600000000004,840.5600000000004,-30.870000000000346,-0.03672551627876037,-3.253945745277708,-12.201764010747567,-0.07185211545167869,0,95.8,LOW,Approve claim
C0283,NovaCement 177,709.17,11939.3,11241.53,3612.67,3480.48,697.7699999999986,697.7699999999986,11.400000000001342,0.016337761703231153,-3.6590665619447496,-5.84431248014168,-0.0756606733247509,0,96.1,LOW,Approve claim
C0284,CedarMetals 23,594.78,6033.69,5383.2,5436.11,4984.14,650.4899999999998,650.4899999999998,-55.70999999999981,-0.08564313043145429,-8.314217334028509,-10.780964880399726,-0.06727059275552977,0,91.74,LOW,Approve claim
C0285,CedarChem 802,1089.78,14738.02,13658.92,2160.59,1861.42,1079.1000000000004,1079.1000000000004,10.679999999999609,0.009897136493469065,-13.846680761344507,-7.3218790578841775,-0.06322599236767462,0,88.04,LOW,Approve claim
C0286,HydroCement 896,1531.73,11987.84,10454.29,6086.49,5207.74,1533.5499999999993,1533.5499999999993,-1.8199999999992542,-0.001186788822544075,-14.437713688112899,-12.792546445999228,-0.05467850001913477,0,86.83,LOW,Approve claim
C0287,TerraPower 300,755.38,9831.35,9052.96,4078.16,3933.33,778.3900000000012,778.3900000000012,-23.01000000000124,-0.02956101693295159,-3.5513564932343598,-7.917427412520427,-0.0761154499318295,0,96.12,LOW,Approve claim
C0288,NovaMaterials 359,1289.0,9382.31,8168.68,5642.05,4946.96,1213.6299999999992,1213.6299999999992,75.3700000000008,0.06210294730510773,-12.319812831804079,-12.935300580247787,-0.06152162303305958,0,88.3,LOW,Approve claim
C0289,GreenFoods 711,631.65,5413.01,4717.75,4712.62,4432.37,695.2600000000002,695.2600000000002,-63.61000000000024,-0.0914909528931756,-5.946798170455755,-12.844240078469424,-0.05764767519455566,0,92.24,LOW,Approve claim
C0290,CedarFoods 575,1342.54,9084.38,7656.55,3071.67,2638.31,1427.829999999999,1427.829999999999,-85.28999999999905,-0.05973400190517436,-14.108286367315412,-15.717418248056827,-0.03156398062736909,0,83.9,LOW,Approve claim
C0291,NovaAlloys 928,806.69,4410.76,3644.39,7187.29,6961.28,766.3700000000003,766.3700000000003,40.31999999999971,0.05261166270520509,-3.1445788324744712,-17.37501019838418,-0.01342593758498023,0,89.7,LOW,Approve claim
C0292,UrbanLabs 196,963.21,15654.38,14712.61,5126.78,4450.17,941.7699999999986,941.7699999999986,21.44000000000142,0.022765643391948996,-13.197562600073029,-6.016015964476642,-0.058972847726025235,0,87.93,LOW,Approve claim
C0293,AquaLabs 614,584.08,9123.59,8485.26,5245.13,4622.15,638.3299999999999,638.3299999999999,-54.249999999999886,-0.08498738883494823,-11.877303324821833,-6.99647835917698,-0.05148117993132334,0,87.73,LOW,Approve claim
C0294,UrbanMaterials 184,926.79,9775.13,8889.62,4904.07,4186.43,885.5099999999984,885.5099999999984,41.280000000001564,0.0466172035927143,-14.6335594690464,-9.058805355114565,-0.06136686197367475,0,87.05,LOW,Approve claim
C0295,CedarMetals 369,723.19,6262.73,5571.89,3307.69,2834.33,690.8399999999992,690.8399999999992,32.35000000000082,0.04682705105838371,-14.31089370094813,-11.030972114232764,-0.06593284800729149,0,87.82,LOW,Approve claim
C0296,GreenFoods 945,765.52,8662.77,7957.44,6784.47,6077.26,705.3300000000008,705.3300000000008,60.189999999999145,0.08533594192032543,-10.423953527626482,-8.142083882159863,-0.0743186876398294,0,91.03,LOW,Approve claim
C0297,CedarCement 258,891.13,12376.53,11515.4,7530.22,7224.43,861.130000000001,861.130000000001,29.999999999998977,0.034837945449770646,-4.060837531431904,-6.957766029173147,-0.08138799604553021,0,96.27,LOW,Approve claim
C0298,CedarTextiles 310,913.04,9808.61,8954.61,6245.74,5807.25,854.0,854.0,59.039999999999964,0.06913348938040571,-7.020625257051903,-8.70663631149504,-0.08770684255307704,0,94.7,LOW,Approve claim
C0299,GreenMaterials 520,2270.56,14144.24,11684.74,4555.14,4062.75,2459.5,2459.5,-188.94000000000005,-0.07682049193867842,-10.809547014842678,-17.388703810357523,0.04605332604684287,1,77.07,LOW,Approve claim
C0300,EcoSystems 689,783.42,5871.34,5053.0,2939.8,2834.89,818.3400000000001,818.3400000000001,-34.920000000000186,-0.042671750076164465,-3.5686101083173756,-13.93787448624371,-0.058119365947073565,0,94.12,LOW,Approve claim
C0301,NovaChem 140,1004.56,9404.71,8296.43,4378.95,4100.64,1108.2799999999988,1108.2799999999988,-103.71999999999889,-0.09358645821129366,-6.355633198288246,-11.784308074168749,-0.052805079404977195,0,91.1,LOW,Approve claim
C0302,HydroAlloys 306,610.23,11885.75,11270.18,2697.67,2536.36,615.5699999999997,615.5699999999997,-5.339999999999691,-0.008674886676291578,-5.979604619549607,-5.179058956718836,-0.07059713979684518,0,94.09,LOW,Approve claim
C0303,EcoTextiles 394,1480.48,13761.57,12124.53,4178.11,3755.19,1637.039999999999,1637.039999999999,-156.55999999999904,-0.09563602593972235,-10.122280167319119,-11.895735732776433,-0.010521613592972101,0,83.71,LOW,Approve claim
C0304,HydroPower 755,2588.39,9171.11,8812.14,2651.58,3279.35,358.97000000000116,358.97000000000116,2229.4199999999987,6.21060254001557,23.675318103291126,-3.9141390732513264,0.1185927618515491,1,42.65,HIGH,Escalate for physical audit
C0305,EcoFoods 763,1095.74,7560.73,6561.15,6431.56,5521.49,999.5799999999999,999.5799999999999,96.16000000000008,0.09620040407351056,-14.150066233674256,-13.220681070052667,-0.028963439741658936,0,83.5,LOW,Approve claim
C0306,UrbanMetals 366,901.9,10654.46,9655.95,2907.09,2475.33,998.5099999999984,998.5099999999984,-96.60999999999842,-0.09675416360701887,-14.851965362320415,-9.37175605245391,-0.011909745220470336,0,81.25,LOW,Approve claim
C0307,NovaMetals 452,1581.35,14143.32,12553.99,3881.46,3309.46,1589.33,1589.33,-7.980000000000018,-0.005020983681789833,-14.73672277577594,-11.237319101085367,-0.04487810627779121,0,85.56,LOW,Approve claim
C0308,GreenCement 208,1746.96,15355.92,13581.87,3561.95,3416.32,1774.0499999999993,1774.0499999999993,-27.089999999999236,-0.015270144575817537,-4.088490853580616,-11.552873418749709,-0.03821538888086151,0,91.77,LOW,Approve claim
C0309,GreenMetals 929,908.15,10128.47,9281.24,7441.24,6767.47,847.2299999999996,847.2299999999996,60.920000000000414,0.07190491357493896,-9.054539295997094,-8.364836939008075,-0.08504903784803491,0,93.05,LOW,Approve claim
C0310,BlueChem 129,1594.32,14294.61,12593.64,4244.39,3619.69,1700.9700000000012,1700.9700000000012,-106.65000000000123,-0.06269951847316627,-14.71825161808452,-11.89938025508221,-0.017112887769052343,0,81.79,LOW,Approve claim
C0311,TerraMaterials 301,325.04,4566.62,4219.45,4255.11,3780.22,347.1700000000001,347.1700000000001,-22.130000000000052,-0.06374398691204902,-11.160463534159993,-7.602340460208572,-0.03266429329156456,0,86.54,LOW,Approve claim
C0312,SunAlloys 372,1168.16,8391.57,7190.08,4018.73,3673.2,1201.4899999999998,1201.4899999999998,-33.3299999999997,-0.027740555453860744,-8.59798991009648,-14.317821335659733,-0.06847310051071015,0,91.87,LOW,Approve claim
C0313,TerraCement 851,2891.44,10949.02,10456.26,3276.07,3599.78,492.7600000000002,492.7600000000002,2398.68,4.867846406226464,9.881046494769329,-4.500494107737453,0.10464999509987061,1,51.76,MEDIUM,Request additional evidence
C0314,SunCement 951,2059.16,13015.91,10999.71,2819.13,2417.61,2016.2000000000007,2016.2000000000007,42.95999999999913,0.02130740996860019,-14.24269188925566,-15.490273056936458,-0.004846491543078535,0,81.4,LOW,Approve claim
C0315,TerraCement 709,1195.93,12620.32,11428.96,7560.44,7185.88,1191.3600000000006,1191.3600000000006,4.569999999999482,0.0038359521858745693,-4.954209013634887,-9.440014198575,-0.07902468830022669,0,95.65,LOW,Approve claim
C0316,CedarPower 781,2268.67,11434.69,10904.31,2177.69,2353.76,530.380000000001,530.380000000001,1738.289999999999,3.277442582153462,8.085172817028523,-4.6383417473811495,0.1030347430130053,1,59.04,MEDIUM,Request additional evidence
C0317,BlueMaterials 240,625.94,7432.09,6790.58,2280.45,2159.24,641.5100000000002,641.5100000000002,-15.570000000000164,-0.024270860899641936,-5.31517901935356,-8.63162313580277,-0.08551995348246227,0,95.99,LOW,Approve claim
C0318,NovaTextiles 979,451.98,8069.5,7639.59,2593.52,2452.81,429.90999999999985,429.90999999999985,22.070000000000164,0.05133632608839954,-5.42544495302699,-5.327591547762859,-0.056176479028600956,0,92.8,LOW,Approve claim
C0319,EcoPower 989,1904.65,15156.61,13350.89,4873.21,4543.05,1805.7200000000012,1805.7200000000012,98.92999999999893,0.0547870101373479,-6.775000460317733,-11.913745883023076,-0.031096907671861462,0,88.6,LOW,Approve claim
C0320,GreenMaterials 732,2125.84,14766.95,12556.43,4488.92,3919.87,2210.5200000000004,2210.5200000000004,-84.68000000000029,-0.03830772848094229,-12.676768574027436,-14.969374175779743,-7.694415501313667e-05,0,81.57,LOW,Approve claim
C0321,CedarMetals 928,822.5,5313.23,4515.65,7568.48,7256.72,797.5799999999999,797.5799999999999,24.920000000000073,0.03124451461766288,-4.119189057232198,-15.01120786884603,-0.06123364649566293,0,94.17,LOW,Approve claim
C0322,BlueMetals 668,2101.32,13630.83,11430.93,5413.26,5187.27,2199.8999999999996,2199.8999999999996,-98.57999999999947,-0.044811127758165537,-4.174748671932482,-16.139149265588433,0.008224629781674042,1,86.23,LOW,Approve claim
C0323,UrbanLabs 414,391.18,4701.0,4303.87,4565.19,4213.08,397.1300000000001,397.1300000000001,-5.950000000000102,-0.014982499395708209,-7.712931990188149,-8.44777706691177,-0.06486282999388954,0,92.33,LOW,Approve claim
C0324,GreenSystems 185,1343.25,14746.17,13380.45,4442.84,4041.65,1365.7199999999993,1365.7199999999993,-22.469999999999345,-0.016452860017826858,-9.03003484054568,-9.261523500050414,-0.06960564149260512,0,91.8,LOW,Approve claim
C0325,TerraChem 257,953.31,10131.62,9161.5,2934.91,2647.6,970.1200000000008,970.1200000000008,-16.810000000000855,-0.017327753249776406,-9.789397286530285,-9.575171590567441,-0.09367679564434245,0,93.86,LOW,Approve claim
C0326,NovaSystems 964,2553.06,15643.3,12893.41,6415.97,5578.2,2749.8899999999994,2749.8899999999994,-196.82999999999947,-0.07157740852485812,-13.057573521531813,-17.57870781628053,0.09669309358564815,1,70.23,MEDIUM,Request additional evidence
C0327,TerraLabs 526,1238.55,6205.75,6024.49,6600.25,7132.19,181.26000000000022,181.26000000000022,1057.2899999999997,5.833002284933224,8.059391688487642,-2.920839543500654,0.111724270527229,1,64.26,MEDIUM,Request additional evidence
C0328,EcoPower 383,765.73,4894.41,4130.56,5388.21,5182.9,763.8499999999995,763.8499999999995,1.8800000000005639,0.002461216204149177,-3.8103563142842765,-15.606579747996872,-0.04903187748467447,0,93.31,LOW,Approve claim
C0329,UrbanFoods 259,1935.93,12022.51,9956.84,2752.73,2374.59,2065.67,2065.67,-129.74,-0.06280770884855388,-13.736908445893015,-17.181686684628943,0.010398854969879745,1,79.37,LOW,Approve claim
C0330,TerraTextiles 121,980.22,12673.14,11781.99,4534.61,4341.9,891.1499999999996,891.1499999999996,89.07000000000039,0.09994950333844013,-4.249759074264434,-7.03180111582198,-0.039248154275188685,0,91.22,LOW,Approve claim
C0331,SunMaterials 455,2272.81,14495.87,12032.93,4753.07,4560.42,2462.9400000000005,2462.9400000000005,-190.13000000000056,-0.07719635879185209,-4.053169845162556,-16.990632503120505,0.058682438151619665,1,80.23,LOW,Approve claim
C0332,SunLabs 654,807.77,7913.67,7052.51,4053.41,3729.38,861.1599999999999,861.1599999999999,-53.38999999999987,-0.06199777037716814,-7.99400997974692,-10.881929621669599,-0.08920550660722004,0,94.26,LOW,Approve claim
C0333,AquaPower 897,435.19,7189.03,6766.82,5979.0,5771.83,422.21000000000004,422.21000000000004,12.979999999999961,0.030742995119151524,-3.4649606951890024,-5.872975908311278,-0.046566690265308075,0,93.19,LOW,Approve claim
C0334,BlueTextiles 588,725.25,5309.45,4527.33,7324.18,6334.3,782.1199999999999,782.1199999999999,-56.86999999999989,-0.0727126271253609,-13.51523310274799,-14.730715984757229,-0.038899474139237555,0,85.31,LOW,Approve claim
C0335,HydroSystems 320,737.3,8546.46,7789.31,5054.45,4866.04,757.1499999999987,757.1499999999987,-19.849999999998772,-0.026216733769770947,-3.7276063659295033,-8.859223583933073,-0.0843294982691386,0,96.88,LOW,Approve claim
C0336,SunFoods 664,831.42,6524.12,5666.18,3540.43,3269.31,857.9399999999996,857.9399999999996,-26.51999999999964,-0.030911252499112293,-7.65782687197379,-13.150279269365015,-0.0865636959221931,0,94.44,LOW,Approve claim
C0337,EcoAlloys 533,1689.22,13307.95,11626.13,4183.77,3573.18,1681.8200000000015,1681.8200000000015,7.399999999998499,0.004399995240631278,-14.594253504711252,-12.637709037632575,-0.04352985484936234,0,85.52,LOW,Approve claim
C0338,BlueLabs 911,683.09,4892.88,4204.05,4460.04,3798.15,688.8299999999999,688.8299999999999,-5.739999999999895,-0.00833297038698507,-14.840449858108792,-14.078211602557547,-0.043550324525325534,0,85.37,LOW,Approve claim
C0339,UrbanMetals 93,1671.31,10831.71,9231.89,2796.1,2541.88,1599.8199999999997,1599.8199999999997,71.49000000000024,0.04468627717825378,-9.091949497839144,-14.76978242449532,-0.04730555423665023,0,89.0,LOW,Approve claim
C0340,CedarSystems 597,1653.79,11426.78,9603.99,6250.14,5410.83,1822.7900000000009,1822.7900000000009,-169.0000000000009,-0.09271501374666627,-13.428659195885432,-15.951912960960845,0.017291324365018346,1,78.5,LOW,Approve claim
C0341,HydroMetals 556,1604.5,6751.98,6533.08,6831.9,7628.85,218.89999999999964,218.89999999999964,1385.6000000000004,6.329830944130524,11.665129757217603,-3.2420119723041174,0.09130908027716567,1,61.05,MEDIUM,Request additional evidence
C0342,UrbanMaterials 309,759.27,5304.28,4512.1,6984.16,6607.19,792.1799999999994,792.1799999999994,-32.9099999999994,-0.04154358852591057,-5.397499483775075,-14.934731949494598,-0.062229588124114554,0,93.35,LOW,Approve claim
C0343,TerraCement 971,1025.92,12556.58,11426.59,5457.87,5098.22,1129.9899999999998,1129.9899999999998,-104.06999999999971,-0.09209816007920563,-6.589566991044197,-8.999186083392196,-0.04851737836537795,0,90.49,LOW,Approve claim
C0344,GreenMaterials 616,733.84,4257.32,3519.3,6112.22,5373.99,738.0199999999995,738.0199999999995,-4.179999999999495,-0.00566380314129115,-12.077935674423058,-17.33531892896579,-0.030531155357928164,0,85.87,LOW,Approve claim
C0345,GreenFoods 486,1122.84,9346.41,8245.19,3885.54,3567.94,1101.2199999999993,1101.2199999999993,21.620000000000573,0.019632770908962618,-8.173896032939075,-11.78227790009401,-0.09934446650423556,0,95.48,LOW,Approve claim
C0346,HydroSystems 617,360.93,5129.17,4752.22,4215.76,3911.15,376.9499999999998,376.9499999999998,-16.01999999999981,-0.04249900506035499,-7.225506194084696,-7.349142257451173,-0.048907208375017885,0,90.9,LOW,Approve claim
C0347,AquaFoods 175,2046.15,13216.1,10975.94,4829.59,4665.81,2240.16,2240.16,-194.00999999999976,-0.08660542100269372,-3.391178132431282,-16.9502349394337,0.056241186035302704,1,80.89,LOW,Approve claim
C0348,GreenChem 745,571.62,7300.21,6736.89,7523.16,7118.61,563.3199999999997,563.3199999999997,8.300000000000296,0.01473407652003519,-5.377394604743568,-7.71649034648092,-0.08750182232977283,0,96.22,LOW,Approve claim
C0349,GreenChem 498,3284.47,11049.17,10592.42,4172.04,4388.46,456.75,456.75,2827.72,6.190957840851762,5.187390340172342,-4.1337946647455155,0.10961416064867635,1,50.51,MEDIUM,Request additional evidence
C0350,TerraSystems 831,822.14,10899.4,10113.1,2480.27,2385.28,786.2999999999993,786.2999999999993,35.840000000000714,0.045580567155564265,-3.8298249771880295,-7.214158576874485,-0.08354535447011718,0,96.59,LOW,Approve claim
C0351,EcoLabs 288,1895.76,12740.19,10674.61,2465.19,2144.07,2065.58,2065.58,-169.81999999999994,-0.0822141964570657,-13.026176476041934,-16.21310200113082,0.015160412637237386,1,78.99,LOW,Approve claim
C0352,EcoMetals 887,1833.25,14272.84,12541.89,3390.87,3115.7,1730.9500000000007,1730.9500000000007,102.29999999999927,0.059100493914266,-8.115026524722264,-12.127579373682638,-0.03528332238760368,0,88.12,LOW,Approve claim
C0353,GreenSystems 488,639.67,10107.8,9405.14,7540.01,6562.18,702.6599999999999,702.6599999999999,-62.989999999999895,-0.08964506291855925,-12.96855043786831,-6.951661092725255,-0.0517761820263139,0,86.96,LOW,Approve claim
C0354,TerraChem 99,987.86,12049.52,11034.58,5868.68,5397.84,1014.9400000000005,1014.9400000000005,-27.080000000000496,-0.026681380153821016,-8.02292849362669,-8.423074113456549,-0.09026909048246184,0,94.58,LOW,Approve claim
C0355,CedarTextiles 521,842.73,9654.29,8788.18,3897.94,3663.67,866.1100000000006,866.1100000000006,-23.380000000000564,-0.026994261667693812,-6.010097639776369,-8.971244906774999,-0.09549859858022408,0,96.5,LOW,Approve claim
C0356,GreenCement 805,1501.78,11305.01,9720.03,2835.83,2462.29,1584.9799999999996,1584.9799999999996,-83.19999999999959,-0.05249277590096205,-13.172157705796131,-14.020155664256803,-0.045013598114665265,0,85.94,LOW,Approve claim
